MAVEN LPW LP Stub DAC-to-sweep voltage calibration Wed Sep 17 14:15:19 2014
DAC Step	V1	V2
2177	-3.14504	-3.29168
2178	-3.16916	-3.31772
2179	-3.19311	-3.34195
2180	-3.21701	-3.36432
2181	-3.24104	-3.38357
2182	-3.26505	-3.40132
2183	-3.28905	-3.41946
2184	-3.31305	-3.43985
2185	-3.33708	-3.46548
2186	-3.36111	-3.49344
2187	-3.38516	-3.52225
2188	-3.40920	-3.55044
2189	-3.43324	-3.57557
2190	-3.45728	-3.59991
2191	-3.48132	-3.62409
2192	-3.50538	-3.64875
2193	-3.52947	-3.67579
2194	-3.55356	-3.70323
2195	-3.57764	-3.73004
2196	-3.60169	-3.75519
2197	-3.62566	-3.77643
2198	-3.64959	-3.79610
2199	-3.67352	-3.81570
2200	-3.69748	-3.83674
2201	-3.72153	-3.86118
2202	-3.74560	-3.88721
2203	-3.76967	-3.91419
2204	-3.79370	-3.94143
2205	-3.81764	-3.96904
2206	-3.84155	-3.99661
2207	-3.86545	-4.02321
2208	-3.88938	-4.04794
2209	-3.91340	-4.06948
2210	-3.93745	-4.08916
2211	-3.96150	-4.10799
2212	-3.98550	-4.12698
2213	-4.00940	-4.14771
2214	-4.03325	-4.16874
2215	-4.05710	-4.18984
2216	-4.08098	-4.21078
2217	-4.10494	-4.23022
2218	-4.12893	-4.24961
2219	-4.15294	-4.26982
2220	-4.17695	-4.29170
2221	-4.20095	-4.31597
2222	-4.22495	-4.34198
2223	-4.24892	-4.36923
2224	-4.27286	-4.39722
2225	-4.29675	-4.42603
2226	-4.32061	-4.45530
2227	-4.34444	-4.48403
2228	-4.36828	-4.51126
2229	-4.39212	-4.53585
2230	-4.41596	-4.55887
2231	-4.43982	-4.58095
2232	-4.46371	-4.60271
2233	-4.48763	-4.62424
2234	-4.51158	-4.64572
2235	-4.53556	-4.66793
2236	-4.55956	-4.69162
2237	-4.58358	-4.71893
2238	-4.60762	-4.74755
2239	-4.63167	-4.77587
2240	-4.65570	-4.80229
2241	-4.67973	-4.82390
2242	-4.70374	-4.84359
2243	-4.72773	-4.86290
2244	-4.75167	-4.88333
2245	-4.77555	-4.90732
2246	-4.79940	-4.93259
2247	-4.82323	-4.95827
2248	-4.84707	-4.98354
2249	-4.87093	-5.00728
2250	-4.89481	-5.03046
2251	-4.91872	-5.05328
2252	-4.94265	-5.07591
2253	-4.96660	-5.09832
2254	-4.99058	-5.12065
2255	-5.01460	-5.14321
2256	-5.03866	-5.16631
2257	-5.06280	-5.19098
2258	-5.08697	-5.21612
2259	-5.11114	-5.24098
2260	-5.13527	-5.26485
2261	-5.15925	-5.28607
2262	-5.18319	-5.30634
2263	-5.20715	-5.32668
2264	-5.23118	-5.34811
2265	-5.25542	-5.37242
2266	-5.27974	-5.39785
2267	-5.30405	-5.42351
2268	-5.32826	-5.44854
2269	-5.35224	-5.47050
2270	-5.37612	-5.49190
2271	-5.39999	-5.51401
2272	-5.42390	-5.53813
2273	-5.44798	-5.56720
2274	-5.47211	-5.59813
2275	-5.49627	-5.62896
2276	-5.52041	-5.65775
2277	-5.54450	-5.68177
2278	-5.56856	-5.70357
2279	-5.59260	-5.72423
2280	-5.61661	-5.74482
2281	-5.64056	-5.76585
2282	-5.66449	-5.78718
2283	-5.68845	-5.80962
2284	-5.71248	-5.83393
2285	-5.73669	-5.86224
2286	-5.76096	-5.89223
2287	-5.78524	-5.92214
2288	-5.80944	-5.95021
2289	-5.83347	-5.97453
2290	-5.85743	-5.99676
2291	-5.88135	-6.01748
2292	-5.90528	-6.03723
2293	-5.92915	-6.05541
2294	-5.95305	-6.07305
2295	-5.97707	-6.09171
2296	-6.00130	-6.11294
2297	-6.02576	-6.13967
2298	-6.05045	-6.16890
2299	-6.07534	-6.19870
2300	-6.10040	-6.22714
2301	-6.12578	-6.25064
2302	-6.15129	-6.27267
2303	-6.17669	-6.29464
2304	-6.20175	-6.31799
2305	-6.22619	-6.34485
2306	-6.25027	-6.37319
2307	-6.27416	-6.40215
2308	-6.29800	-6.43084
2309	-6.32204	-6.45942
2310	-6.34607	-6.48739
2311	-6.37009	-6.51387
2312	-6.39409	-6.53796
2313	-6.41807	-6.55794
2314	-6.44205	-6.57569
2315	-6.46603	-6.59281
2316	-6.49002	-6.61095
2317	-6.51405	-6.63217
2318	-6.53809	-6.65464
2319	-6.56214	-6.67794
2320	-6.58619	-6.70167
2321	-6.61024	-6.72505
2322	-6.63429	-6.74875
2323	-6.65832	-6.77273
2324	-6.68232	-6.79693
2325	-6.70625	-6.82186
2326	-6.73016	-6.84688
2327	-6.75406	-6.87144
2328	-6.77798	-6.89497
2329	-6.80198	-6.91571
2330	-6.82600	-6.93557
2331	-6.85002	-6.95583
2332	-6.87401	-6.97777
2333	-6.89791	-7.00337
2334	-6.92177	-7.03071
2335	-6.94564	-7.05874
2336	-6.96954	-7.08643
2337	-6.99354	-7.11301
2338	-7.01758	-7.13897
2339	-7.04161	-7.16402
2340	-7.06559	-7.18782
2341	-7.08946	-7.20920
2342	-7.11328	-7.22953
2343	-7.13709	-7.24999
2344	-7.16093	-7.27182
2345	-7.18484	-7.29609
2346	-7.20879	-7.32191
2347	-7.23275	-7.34901
2348	-7.25671	-7.37713
2349	-7.28067	-7.40726
2350	-7.30462	-7.43804
2351	-7.32856	-7.46792
2352	-7.35247	-7.49534
2353	-7.37635	-7.51815
2354	-7.40021	-7.53843
2355	-7.42404	-7.55747
2356	-7.44787	-7.57653
2357	-7.47167	-7.59623
2358	-7.49547	-7.61638
2359	-7.51928	-7.63783
2360	-7.54313	-7.66144
2361	-7.56703	-7.68971
2362	-7.59097	-7.71987
2363	-7.61493	-7.74980
2364	-7.63892	-7.77735
2365	-7.66292	-7.79899
2366	-7.68693	-7.81817
2367	-7.71094	-7.83658
2368	-7.73493	-7.85591
2369	-7.75890	-7.87887
2370	-7.78285	-7.90293
2371	-7.80678	-7.92731
2372	-7.83069	-7.95125
2373	-7.85457	-7.97204
2374	-7.87843	-7.99253
2375	-7.90228	-8.01418
2376	-7.92612	-8.03850
2377	-7.94996	-8.06952
2378	-7.97380	-8.10291
2379	-7.99765	-8.13576
2380	-8.02154	-8.16514
2381	-8.04545	-8.18505
2382	-8.06939	-8.20157
2383	-8.09338	-8.21806
2384	-8.11742	-8.23785
2385	-8.14156	-8.26766
2386	-8.16574	-8.30077
2387	-8.18992	-8.33382
2388	-8.21405	-8.36345
2389	-8.23802	-8.38384
2390	-8.26194	-8.40068
2391	-8.28586	-8.41669
2392	-8.30985	-8.43457
2393	-8.33403	-8.45797
2394	-8.35827	-8.48359
2395	-8.38250	-8.51052
2396	-8.40665	-8.53784
2397	-8.43060	-8.56527
2398	-8.45446	-8.59272
2399	-8.47831	-8.61921
2400	-8.50220	-8.64381
2401	-8.52622	-8.66396
2402	-8.55029	-8.68240
2403	-8.57438	-8.70106
2404	-8.59847	-8.72186
2405	-8.62252	-8.74841
2406	-8.64655	-8.77711
2407	-8.67058	-8.80613
2408	-8.69458	-8.83362
2409	-8.71853	-8.85663
2410	-8.74247	-8.87797
2411	-8.76643	-8.89874
2412	-8.79046	-8.92005
2413	-8.81464	-8.94372
2414	-8.83887	-8.96805
2415	-8.86309	-8.99255
2416	-8.88725	-9.01670
2417	-8.91125	-9.03915
2418	-8.93518	-9.06131
2419	-8.95907	-9.08384
2420	-8.98296	-9.10746
2421	-9.00677	-9.13285
2422	-9.03061	-9.15939
2423	-9.05457	-9.18670
2424	-9.07874	-9.21443
2425	-9.10316	-9.24289
2426	-9.12780	-9.27152
2427	-9.15265	-9.29949
2428	-9.17767	-9.32598
2429	-9.20300	-9.34942
2430	-9.22844	-9.37143
2431	-9.25379	-9.39307
2432	-9.27881	-9.41544
2433	-9.30323	-9.43961
2434	-9.32731	-9.46471
2435	-9.35119	-9.49066
2436	-9.37502	-9.51740
2437	-9.39900	-9.54603
2438	-9.42296	-9.57515
2439	-9.44691	-9.60346
2440	-9.47086	-9.62963
2441	-9.49483	-9.65084
2442	-9.51880	-9.67001
2443	-9.54278	-9.68902
2444	-9.56677	-9.70973
2445	-9.59075	-9.73524
2446	-9.61474	-9.76257
2447	-9.63874	-9.79043
2448	-9.66274	-9.81755
2449	-9.68678	-9.84223
2450	-9.71082	-9.86597
2451	-9.73485	-9.88909
2452	-9.75884	-9.91192
2453	-9.78274	-9.93506
2454	-9.80661	-9.95797
2455	-9.83047	-9.98071
2456	-9.85437	-10.0033
2457	-9.87837	-10.0251
2458	-9.90239	-10.0468
2459	-9.92642	-10.0692
2460	-9.95041	-10.0929
2461	-9.97431	-10.1189
2462	-9.99818	-10.1461
2463	-10.0220	-10.1739
2464	-10.0459	-10.2013
2465	-10.0699	-10.2279
2466	-10.0938	-10.2540
2467	-10.1178	-10.2793
2468	-10.1417	-10.3038
2469	-10.1656	-10.3275
2470	-10.1894	-10.3502
2471	-10.2133	-10.3721
2472	-10.2371	-10.3931
2473	-10.2610	-10.4130
2474	-10.2849	-10.4322
2475	-10.3088	-10.4515
2476	-10.3327	-10.4717
2477	-10.3566	-10.4937
2478	-10.3805	-10.5166
2479	-10.4044	-10.5399
2480	-10.4282	-10.5630
2481	-10.4521	-10.5848
2482	-10.4759	-10.6064
2483	-10.4997	-10.6284
2484	-10.5234	-10.6514
2485	-10.5472	-10.6764
2486	-10.5709	-10.7023
2487	-10.5947	-10.7284
2488	-10.6185	-10.7539
2489	-10.6424	-10.7768
2490	-10.6663	-10.7991
2491	-10.6903	-10.8221
2492	-10.7142	-10.8468
2493	-10.7382	-10.8760
2494	-10.7621	-10.9067
2495	-10.7861	-10.9372
2496	-10.8101	-10.9656
2497	-10.8340	-10.9894
2498	-10.8580	-11.0109
2499	-10.8820	-11.0314
2500	-10.9059	-11.0520
2501	-10.9297	-11.0734
2502	-10.9535	-11.0953
2503	-10.9773	-11.1183
2504	-11.0011	-11.1428
2505	-11.0249	-11.1710
2506	-11.0487	-11.2005
2507	-11.0726	-11.2297
2508	-11.0964	-11.2569
2509	-11.1203	-11.2793
2510	-11.1442	-11.2996
2511	-11.1681	-11.3190
2512	-11.1921	-11.3388
2513	-11.2162	-11.3608
2514	-11.2403	-11.3835
2515	-11.2645	-11.4065
2516	-11.2886	-11.4298
2517	-11.3126	-11.4532
2518	-11.3364	-11.4768
2519	-11.3603	-11.5001
2520	-11.3843	-11.5228
2521	-11.4084	-11.5435
2522	-11.4327	-11.5638
2523	-11.4569	-11.5848
2524	-11.4810	-11.6078
2525	-11.5049	-11.6347
2526	-11.5287	-11.6634
2527	-11.5525	-11.6928
2528	-11.5764	-11.7216
2529	-11.6004	-11.7472
2530	-11.6244	-11.7721
2531	-11.6485	-11.7973
2532	-11.6726	-11.8237
2533	-11.6966	-11.8535
2534	-11.7206	-11.8844
2535	-11.7446	-11.9153
2536	-11.7686	-11.9450
2537	-11.7925	-11.9733
2538	-11.8164	-11.9999
2539	-11.8404	-12.0246
2540	-11.8644	-12.0468
2541	-11.8885	-12.0652
2542	-11.9128	-12.0815
2543	-11.9370	-12.0973
2544	-11.9611	-12.1145
2545	-11.9851	-12.1343
2546	-12.0090	-12.1560
2547	-12.0328	-12.1795
2548	-12.0567	-12.2050
2549	-12.0805	-12.2328
2550	-12.1043	-12.2625
2551	-12.1282	-12.2930
2552	-12.1524	-12.3232
2553	-12.1767	-12.3524
2554	-12.2012	-12.3810
2555	-12.2260	-12.4086
2556	-12.2510	-12.4346
2557	-12.2763	-12.4590
2558	-12.3019	-12.4818
2559	-12.3273	-12.5036
2560	-12.3525	-12.5246
2561	-12.3772	-12.5452
2562	-12.4015	-12.5654
2563	-12.4256	-12.5855
2564	-12.4498	-12.6061
2565	-12.4740	-12.6273
2566	-12.4983	-12.6491
2567	-12.5225	-12.6717
2568	-12.5467	-12.6954
2569	-12.5709	-12.7202
2570	-12.5952	-12.7460
2571	-12.6194	-12.7723
2572	-12.6437	-12.7986
2573	-12.6679	-12.8247
2574	-12.6922	-12.8506
2575	-12.7165	-12.8760
2576	-12.7407	-12.9007
2577	-12.7650	-12.9241
2578	-12.7893	-12.9468
2579	-12.8136	-12.9690
2580	-12.8379	-12.9912
2581	-12.8621	-13.0137
2582	-12.8863	-13.0363
2583	-12.9105	-13.0591
2584	-12.9347	-13.0821
2585	-12.9589	-13.1058
2586	-12.9831	-13.1297
2587	-13.0073	-13.1534
2588	-13.0316	-13.1767
2589	-13.0557	-13.1982
2590	-13.0799	-13.2193
2591	-13.1040	-13.2408
2592	-13.1282	-13.2636
2593	-13.1524	-13.2892
2594	-13.1766	-13.3159
2595	-13.2009	-13.3430
2596	-13.2251	-13.3693
2597	-13.2492	-13.3937
2598	-13.2733	-13.4172
2599	-13.2974	-13.4402
2600	-13.3215	-13.4632
2601	-13.3456	-13.4866
2602	-13.3698	-13.5101
2603	-13.3939	-13.5335
2604	-13.4181	-13.5570
2605	-13.4423	-13.5809
2606	-13.4665	-13.6047
2607	-13.4907	-13.6284
2608	-13.5149	-13.6515
2609	-13.5390	-13.6736
2610	-13.5631	-13.6952
2611	-13.5872	-13.7169
2612	-13.6112	-13.7390
2613	-13.6353	-13.7617
2614	-13.6594	-13.7851
2615	-13.6834	-13.8091
2616	-13.7075	-13.8338
2617	-13.7316	-13.8603
2618	-13.7558	-13.8873
2619	-13.7800	-13.9138
2620	-13.8041	-13.9386
2621	-13.8284	-13.9598
2622	-13.8527	-13.9795
2623	-13.8769	-13.9989
2624	-13.9012	-14.0193
2625	-13.9254	-14.0430
2626	-13.9496	-14.0679
2627	-13.9738	-14.0930
2628	-13.9979	-14.1175
2629	-14.0220	-14.1393
2630	-14.0460	-14.1606
2631	-14.0700	-14.1821
2632	-14.0940	-14.2049
2633	-14.1181	-14.2295
2634	-14.1422	-14.2554
2635	-14.1664	-14.2825
2636	-14.1905	-14.3104
2637	-14.2147	-14.3399
2638	-14.2389	-14.3701
2639	-14.2631	-14.3997
2640	-14.2874	-14.4276
2641	-14.3117	-14.4519
2642	-14.3361	-14.4745
2643	-14.3605	-14.4965
2644	-14.3849	-14.5189
2645	-14.4092	-14.5436
2646	-14.4334	-14.5689
2647	-14.4576	-14.5941
2648	-14.4818	-14.6188
2649	-14.5063	-14.6415
2650	-14.5309	-14.6636
2651	-14.5554	-14.6861
2652	-14.5798	-14.7097
2653	-14.6040	-14.7364
2654	-14.6280	-14.7641
2655	-14.6521	-14.7920
2656	-14.6762	-14.8188
2657	-14.7005	-14.8438
2658	-14.7248	-14.8676
2659	-14.7491	-14.8902
2660	-14.7735	-14.9115
2661	-14.7978	-14.9309
2662	-14.8221	-14.9493
2663	-14.8463	-14.9680
2664	-14.8706	-14.9884
2665	-14.8948	-15.0130
2666	-14.9190	-15.0393
2667	-14.9432	-15.0656
2668	-14.9675	-15.0905
2669	-14.9918	-15.1108
2670	-15.0163	-15.1298
2671	-15.0407	-15.1488
2672	-15.0651	-15.1695
2673	-15.0894	-15.1943
2674	-15.1136	-15.2208
2675	-15.1378	-15.2479
2676	-15.1619	-15.2745
2677	-15.1860	-15.2984
2678	-15.2100	-15.3216
2679	-15.2342	-15.3450
2680	-15.2586	-15.3692
2681	-15.2832	-15.3957
2682	-15.3081	-15.4230
2683	-15.3332	-15.4503
2684	-15.3585	-15.4768
2685	-15.3842	-15.5014
2686	-15.4101	-15.5252
2687	-15.4358	-15.5487
2688	-15.4613	-15.5723
2689	-15.4860	-15.5969
2690	-15.5103	-15.6217
2691	-15.5344	-15.6467
2692	-15.5584	-15.6715
2693	-15.5827	-15.6956
2694	-15.6069	-15.7197
2695	-15.6312	-15.7441
2696	-15.6554	-15.7692
2697	-15.6797	-15.7954
2698	-15.7040	-15.8224
2699	-15.7283	-15.8497
2700	-15.7525	-15.8771
2701	-15.7768	-15.9045
2702	-15.8011	-15.9319
2703	-15.8254	-15.9590
2704	-15.8497	-15.9853
2705	-15.8740	-16.0112
2706	-15.8984	-16.0364
2707	-15.9227	-16.0606
2708	-15.9469	-16.0839
2709	-15.9712	-16.1055
2710	-15.9953	-16.1263
2711	-16.0195	-16.1470
2712	-16.0437	-16.1686
2713	-16.0680	-16.1923
2714	-16.0923	-16.2169
2715	-16.1165	-16.2417
2716	-16.1408	-16.2659
2717	-16.1650	-16.2884
2718	-16.1891	-16.3104
2719	-16.2133	-16.3323
2720	-16.2375	-16.3546
2721	-16.2618	-16.3776
2722	-16.2861	-16.4011
2723	-16.3104	-16.4254
2724	-16.3346	-16.4507
2725	-16.3588	-16.4770
2726	-16.3828	-16.5043
2727	-16.4069	-16.5322
2728	-16.4311	-16.5605
2729	-16.4553	-16.5893
2730	-16.4795	-16.6182
2731	-16.5038	-16.6466
2732	-16.5281	-16.6737
2733	-16.5523	-16.6991
2734	-16.5766	-16.7232
2735	-16.6008	-16.7462
2736	-16.6249	-16.7685
2737	-16.6490	-16.7901
2738	-16.6731	-16.8111
2739	-16.6972	-16.8320
2740	-16.7212	-16.8533
2741	-16.7454	-16.8757
2742	-16.7695	-16.8985
2743	-16.7937	-16.9217
2744	-16.8179	-16.9453
2745	-16.8420	-16.9693
2746	-16.8662	-16.9935
2747	-16.8904	-17.0176
2748	-16.9146	-17.0413
2749	-16.9389	-17.0630
2750	-16.9632	-17.0845
2751	-16.9874	-17.1068
2752	-17.0117	-17.1310
2753	-17.0360	-17.1590
2754	-17.0602	-17.1888
2755	-17.0844	-17.2189
2756	-17.1086	-17.2479
2757	-17.1328	-17.2739
2758	-17.1570	-17.2986
2759	-17.1811	-17.3227
2760	-17.2052	-17.3468
2761	-17.2293	-17.3723
2762	-17.2534	-17.3978
2763	-17.2775	-17.4230
2764	-17.3017	-17.4473
2765	-17.3258	-17.4695
2766	-17.3500	-17.4910
2767	-17.3743	-17.5127
2768	-17.3986	-17.5357
2769	-17.4230	-17.5624
2770	-17.4474	-17.5902
2771	-17.4718	-17.6177
2772	-17.4961	-17.6436
2773	-17.5204	-17.6650
2774	-17.5447	-17.6847
2775	-17.5689	-17.7041
2776	-17.5932	-17.7246
2777	-17.6177	-17.7488
2778	-17.6422	-17.7742
2779	-17.6667	-17.7999
2780	-17.6911	-17.8249
2781	-17.7154	-17.8485
2782	-17.7395	-17.8713
2783	-17.7636	-17.8932
2784	-17.7878	-17.9141
2785	-17.8121	-17.9336
2786	-17.8364	-17.9523
2787	-17.8608	-17.9710
2788	-17.8852	-17.9904
2789	-17.9095	-18.0099
2790	-17.9338	-18.0305
2791	-17.9581	-18.0531
2792	-17.9824	-18.0786
2793	-18.0066	-18.1091
2794	-18.0308	-18.1421
2795	-18.0551	-18.1758
2796	-18.0794	-18.2078
2797	-18.1038	-18.2364
2798	-18.1283	-18.2629
2799	-18.1528	-18.2875
2800	-18.1772	-18.3103
2801	-18.2015	-18.3302
2802	-18.2257	-18.3487
2803	-18.2499	-18.3674
2804	-18.2741	-18.3880
2805	-18.2982	-18.4136
2806	-18.3223	-18.4412
2807	-18.3465	-18.4692
2808	-18.3709	-18.4961
2809	-18.3956	-18.5196
2810	-18.4204	-18.5419
2811	-18.4455	-18.5637
2812	-18.4709	-18.5859
2813	-18.4967	-18.6097
2814	-18.5226	-18.6340
2815	-18.5485	-18.6582
2816	-18.5739	-18.6822
2817	-18.5985	-18.7046
2818	-18.6227	-18.7268
2819	-18.6466	-18.7493
2820	-18.6705	-18.7727
2821	-18.6946	-18.7982
2822	-18.7188	-18.8247
2823	-18.7429	-18.8512
2824	-18.7670	-18.8772
2825	-18.7910	-18.9014
2826	-18.8151	-18.9249
2827	-18.8392	-18.9481
2828	-18.8633	-18.9714
2829	-18.8874	-18.9942
2830	-18.9115	-19.0174
2831	-18.9356	-19.0416
2832	-18.9597	-19.0677
2833	-18.9839	-19.0983
2834	-19.0080	-19.1305
2835	-19.0322	-19.1620
2836	-19.0563	-19.1907
2837	-19.0803	-19.2122
2838	-19.1043	-19.2309
2839	-19.1283	-19.2492
2840	-19.1523	-19.2697
2841	-19.1764	-19.2970
2842	-19.2004	-19.3264
2843	-19.2245	-19.3559
2844	-19.2486	-19.3832
2845	-19.2725	-19.4053
2846	-19.2965	-19.4251
2847	-19.3204	-19.4436
2848	-19.3444	-19.4619
2849	-19.3685	-19.4803
2850	-19.3927	-19.4990
2851	-19.4168	-19.5189
2852	-19.4409	-19.5411
2853	-19.4648	-19.5670
2854	-19.4886	-19.5952
2855	-19.5125	-19.6245
2856	-19.5364	-19.6540
2857	-19.5604	-19.6835
2858	-19.5845	-19.7126
2859	-19.6086	-19.7400
2860	-19.6327	-19.7646
2861	-19.6568	-19.7835
2862	-19.6808	-19.7997
2863	-19.7048	-19.8158
2864	-19.7288	-19.8340
2865	-19.7528	-19.8580
2866	-19.7767	-19.8844
2867	-19.8006	-19.9119
2868	-19.8245	-19.9394
2869	-19.8484	-19.9663
2870	-19.8723	-19.9926
2871	-19.8962	-20.0177
2872	-19.9202	-20.0406
2873	-19.9442	-20.0586
2874	-19.9682	-20.0749
2875	-19.9922	-20.0917
2876	-20.0162	-20.1117
2877	-20.0403	-20.1392
2878	-20.0643	-20.1698
2879	-20.0884	-20.2010
2880	-20.1124	-20.2304
2881	-20.1366	-20.2538
2882	-20.1607	-20.2752
2883	-20.1848	-20.2963
2884	-20.2088	-20.3186
2885	-20.2328	-20.3446
2886	-20.2568	-20.3719
2887	-20.2807	-20.3998
2888	-20.3046	-20.4274
2889	-20.3285	-20.4540
2890	-20.3524	-20.4802
2891	-20.3763	-20.5057
2892	-20.4003	-20.5303
2893	-20.4242	-20.5541
2894	-20.4482	-20.5769
2895	-20.4723	-20.5991
2896	-20.4965	-20.6208
2897	-20.5209	-20.6415
2898	-20.5453	-20.6619
2899	-20.5697	-20.6829
2900	-20.5941	-20.7055
2901	-20.6182	-20.7313
2902	-20.6422	-20.7586
2903	-20.6662	-20.7863
2904	-20.6902	-20.8133
2905	-20.7145	-20.8390
2906	-20.7388	-20.8637
2907	-20.7631	-20.8872
2908	-20.7873	-20.9093
2909	-20.8113	-20.9294
2910	-20.8353	-20.9482
2911	-20.8592	-20.9665
2912	-20.8832	-20.9852
2913	-20.9073	-21.0043
2914	-20.9315	-21.0241
2915	-20.9557	-21.0453
2916	-20.9799	-21.0687
2917	-21.0041	-21.0962
2918	-21.0282	-21.1256
2919	-21.0523	-21.1550
2920	-21.0764	-21.1827
2921	-21.1004	-21.2057
2922	-21.1245	-21.2267
2923	-21.1485	-21.2470
2924	-21.1726	-21.2677
2925	-21.1968	-21.2903
2926	-21.2211	-21.3136
2927	-21.2455	-21.3374
2928	-21.2697	-21.3615
2929	-21.2938	-21.3861
2930	-21.3179	-21.4110
2931	-21.3419	-21.4356
2932	-21.3659	-21.4594
2933	-21.3898	-21.4812
2934	-21.4137	-21.5023
2935	-21.4377	-21.5236
2936	-21.4619	-21.5458
2937	-21.4863	-21.5707
2938	-21.5109	-21.5965
2939	-21.5357	-21.6224
2940	-21.5608	-21.6475
2941	-21.5863	-21.6701
2942	-21.6121	-21.6919
2943	-21.6378	-21.7135
2944	-21.6633	-21.7358
2945	-21.6882	-21.7585
2946	-21.7127	-21.7820
2947	-21.7371	-21.8071
2948	-21.7614	-21.8342
2949	-21.7859	-21.8662
2950	-21.8103	-21.8999
2951	-21.8348	-21.9327
2952	-21.8592	-21.9621
2953	-21.8837	-21.9836
2954	-21.9081	-22.0016
2955	-21.9326	-22.0187
2956	-21.9571	-22.0372
2957	-21.9816	-22.0612
2958	-22.0061	-22.0870
2959	-22.0307	-22.1132
2960	-22.0552	-22.1385
2961	-22.0797	-22.1607
2962	-22.1043	-22.1819
2963	-22.1288	-22.2031
2964	-22.1533	-22.2251
2965	-22.1778	-22.2495
2966	-22.2022	-22.2747
2967	-22.2267	-22.3000
2968	-22.2511	-22.3247
2969	-22.2756	-22.3475
2970	-22.3000	-22.3697
2971	-22.3245	-22.3915
2972	-22.3489	-22.4136
2973	-22.3733	-22.4357
2974	-22.3977	-22.4581
2975	-22.4222	-22.4815
2976	-22.4466	-22.5064
2977	-22.4711	-22.5342
2978	-22.4956	-22.5632
2979	-22.5201	-22.5923
2980	-22.5445	-22.6201
2981	-22.5689	-22.6446
2982	-22.5932	-22.6678
2983	-22.6175	-22.6903
2984	-22.6418	-22.7131
2985	-22.6662	-22.7364
2986	-22.6906	-22.7603
2987	-22.7151	-22.7850
2988	-22.7395	-22.8111
2989	-22.7640	-22.8407
2990	-22.7884	-22.8714
2991	-22.8129	-22.9013
2992	-22.8373	-22.9286
2993	-22.8616	-22.9494
2994	-22.8859	-22.9678
2995	-22.9102	-22.9860
2996	-22.9345	-23.0064
2997	-22.9588	-23.0327
2998	-22.9831	-23.0615
2999	-23.0075	-23.0912
3000	-23.0318	-23.1205
3001	-23.0561	-23.1478
3002	-23.0805	-23.1743
3003	-23.1049	-23.1999
3004	-23.1293	-23.2245
3005	-23.1538	-23.2475
3006	-23.1783	-23.2696
3007	-23.2028	-23.2918
3008	-23.2273	-23.3148
3009	-23.2518	-23.3405
3010	-23.2762	-23.3671
3011	-23.3006	-23.3936
3012	-23.3250	-23.4191
3013	-23.3494	-23.4421
3014	-23.3737	-23.4639
3015	-23.3981	-23.4853
3016	-23.4224	-23.5069
3017	-23.4467	-23.5291
3018	-23.4711	-23.5517
3019	-23.4954	-23.5749
3020	-23.5198	-23.5990
3021	-23.5442	-23.6244
3022	-23.5686	-23.6506
3023	-23.5931	-23.6772
3024	-23.6176	-23.7039
3025	-23.6422	-23.7309
3026	-23.6668	-23.7577
3027	-23.6914	-23.7835
3028	-23.7160	-23.8075
3029	-23.7405	-23.8285
3030	-23.7649	-23.8478
3031	-23.7894	-23.8665
3032	-23.8139	-23.8857
3033	-23.8386	-23.9060
3034	-23.8633	-23.9271
3035	-23.8881	-23.9495
3036	-23.9127	-23.9738
3037	-23.9371	-24.0018
3038	-23.9615	-24.0313
3039	-23.9858	-24.0606
3040	-24.0102	-24.0877
3041	-24.0347	-24.1095
3042	-24.0593	-24.1291
3043	-24.0838	-24.1482
3044	-24.1084	-24.1683
3045	-24.1329	-24.1910
3046	-24.1575	-24.2151
3047	-24.1820	-24.2405
3048	-24.2065	-24.2671
3049	-24.2310	-24.2955
3050	-24.2554	-24.3249
3051	-24.2799	-24.3542
3052	-24.3044	-24.3822
3053	-24.3290	-24.4080
3054	-24.3537	-24.4325
3055	-24.3783	-24.4557
3056	-24.4029	-24.4779
3057	-24.4274	-24.4986
3058	-24.4517	-24.5186
3059	-24.4761	-24.5390
3060	-24.5005	-24.5608
3061	-24.5248	-24.5861
3062	-24.5492	-24.6129
3063	-24.5737	-24.6399
3064	-24.5984	-24.6662
3065	-24.6233	-24.6889
3066	-24.6484	-24.7108
3067	-24.6737	-24.7332
3068	-24.6992	-24.7575
3069	-24.7252	-24.7865
3070	-24.7513	-24.8174
3071	-24.7773	-24.8483
3072	-24.8029	-24.8774
3073	-24.8277	-24.9027
3074	-24.8520	-24.9260
3075	-24.8760	-24.9481
3076	-24.9000	-24.9695
3077	-24.9242	-24.9903
3078	-24.9484	-25.0109
3079	-24.9726	-25.0321
3080	-24.9968	-25.0551
3081	-25.0210	-25.0825
3082	-25.0452	-25.1115
3083	-25.0694	-25.1401
3084	-25.0936	-25.1664
3085	-25.1179	-25.1877
3086	-25.1422	-25.2066
3087	-25.1665	-25.2243
3088	-25.1908	-25.2422
3089	-25.2151	-25.2605
3090	-25.2394	-25.2794
3091	-25.2636	-25.2999
3092	-25.2878	-25.3229
3093	-25.3119	-25.3500
3094	-25.3360	-25.3795
3095	-25.3601	-25.4101
3096	-25.3842	-25.4404
3097	-25.4084	-25.4689
3098	-25.4326	-25.4967
3099	-25.4568	-25.5237
3100	-25.4810	-25.5496
3101	-25.5051	-25.5740
3102	-25.5292	-25.5974
3103	-25.5533	-25.6205
3104	-25.5775	-25.6439
3105	-25.6018	-25.6694
