MAVEN LPW LP Sweep DAC-to-sweep voltage calibration Wed Sep 03 15:19:55 2014
DAC Step	V1	V2
2181	-3.24258	-3.28104
2182	-3.26663	-3.30507
2183	-3.29068	-3.32907
2184	-3.31472	-3.35301
2185	-3.33876	-3.37691
2186	-3.36280	-3.40076
2187	-3.38684	-3.42456
2188	-3.41090	-3.44834
2189	-3.43499	-3.47207
2190	-3.45909	-3.49579
2191	-3.48319	-3.51952
2192	-3.50730	-3.54330
2193	-3.53141	-3.56720
2194	-3.55551	-3.59115
2195	-3.57960	-3.61511
2196	-3.60366	-3.63904
2197	-3.62766	-3.66287
2198	-3.65164	-3.68667
2199	-3.67562	-3.71045
2200	-3.69961	-3.73425
2201	-3.72367	-3.75809
2202	-3.74775	-3.78195
2203	-3.77182	-3.80582
2204	-3.79586	-3.82969
2205	-3.81981	-3.85359
2206	-3.84374	-3.87749
2207	-3.86766	-3.90137
2208	-3.89162	-3.92520
2209	-3.91569	-3.94896
2210	-3.93978	-3.97267
2211	-3.96387	-3.99636
2212	-3.98790	-4.02005
2213	-4.01179	-4.04376
2214	-4.03563	-4.06748
2215	-4.05946	-4.09121
2216	-4.08334	-4.11498
2217	-4.10733	-4.13880
2218	-4.13137	-4.16264
2219	-4.15542	-4.18649
2220	-4.17947	-4.21033
2221	-4.20349	-4.23411
2222	-4.22750	-4.25788
2223	-4.25148	-4.28164
2224	-4.27543	-4.30541
2225	-4.29934	-4.32922
2226	-4.32323	-4.35304
2227	-4.34709	-4.37685
2228	-4.37095	-4.40066
2229	-4.39479	-4.42442
2230	-4.41863	-4.44817
2231	-4.44250	-4.47193
2232	-4.46641	-4.49572
2233	-4.49040	-4.51955
2234	-4.51443	-4.54342
2235	-4.53850	-4.56731
2236	-4.56256	-4.59122
2237	-4.58660	-4.61511
2238	-4.61064	-4.63903
2239	-4.63467	-4.66297
2240	-4.65870	-4.68695
2241	-4.68273	-4.71103
2242	-4.70676	-4.73514
2243	-4.73075	-4.75923
2244	-4.75471	-4.78323
2245	-4.77860	-4.80705
2246	-4.80245	-4.83078
2247	-4.82630	-4.85450
2248	-4.85016	-4.87825
2249	-4.87407	-4.90215
2250	-4.89801	-4.92609
2251	-4.92197	-4.95004
2252	-4.94595	-4.97395
2253	-4.96993	-4.99775
2254	-4.99393	-5.02152
2255	-5.01797	-5.04529
2256	-5.04206	-5.06911
2257	-5.06623	-5.09301
2258	-5.09044	-5.11696
2259	-5.11465	-5.14095
2260	-5.13880	-5.16494
2261	-5.16280	-5.18895
2262	-5.18675	-5.21296
2263	-5.21071	-5.23696
2264	-5.23475	-5.26091
2265	-5.25899	-5.28479
2266	-5.28330	-5.30863
2267	-5.30760	-5.33245
2268	-5.33182	-5.35625
2269	-5.35583	-5.38007
2270	-5.37975	-5.40388
2271	-5.40365	-5.42770
2272	-5.42760	-5.45151
2273	-5.45170	-5.47529
2274	-5.47585	-5.49909
2275	-5.50002	-5.52292
2276	-5.52418	-5.54681
2277	-5.54828	-5.57083
2278	-5.57235	-5.59491
2279	-5.59641	-5.61900
2280	-5.62046	-5.64304
2281	-5.64446	-5.66697
2282	-5.66847	-5.69086
2283	-5.69249	-5.71471
2284	-5.71658	-5.73854
2285	-5.74081	-5.76238
2286	-5.76510	-5.78622
2287	-5.78938	-5.81005
2288	-5.81359	-5.83388
2289	-5.83765	-5.85772
2290	-5.86165	-5.88157
2291	-5.88560	-5.90542
2292	-5.90955	-5.92927
2293	-5.93342	-5.95299
2294	-5.95731	-5.97673
2295	-5.98133	-6.00060
2296	-6.00556	-6.02472
2297	-6.03003	-6.04911
2298	-6.05473	-6.07375
2299	-6.07963	-6.09861
2300	-6.10472	-6.12367
2301	-6.13013	-6.14902
2302	-6.15567	-6.17452
2303	-6.18111	-6.19995
2304	-6.20621	-6.22511
2305	-6.23069	-6.24974
2306	-6.25482	-6.27408
2307	-6.27874	-6.29826
2308	-6.30260	-6.32239
2309	-6.32660	-6.34670
2310	-6.35057	-6.37098
2311	-6.37453	-6.39522
2312	-6.39852	-6.41939
2313	-6.42257	-6.44348
2314	-6.44665	-6.46751
2315	-6.47074	-6.49150
2316	-6.49483	-6.51547
2317	-6.51889	-6.53942
2318	-6.54294	-6.56336
2319	-6.56699	-6.58732
2320	-6.59103	-6.61135
2321	-6.61509	-6.63551
2322	-6.63914	-6.65972
2323	-6.66318	-6.68395
2324	-6.68719	-6.70813
2325	-6.71113	-6.73220
2326	-6.73505	-6.75622
2327	-6.75897	-6.78023
2328	-6.78293	-6.80424
2329	-6.80699	-6.82830
2330	-6.83109	-6.85237
2331	-6.85517	-6.87645
2332	-6.87921	-6.90054
2333	-6.90312	-6.92465
2334	-6.92698	-6.94876
2335	-6.95084	-6.97285
2336	-6.97474	-6.99692
2337	-6.99878	-7.02094
2338	-7.02285	-7.04492
2339	-7.04693	-7.06889
2340	-7.07095	-7.09286
2341	-7.09485	-7.11684
2342	-7.11869	-7.14082
2343	-7.14252	-7.16482
2344	-7.16637	-7.18885
2345	-7.19029	-7.21294
2346	-7.21424	-7.23705
2347	-7.23820	-7.26117
2348	-7.26218	-7.28525
2349	-7.28618	-7.30926
2350	-7.31018	-7.33324
2351	-7.33417	-7.35722
2352	-7.35812	-7.38121
2353	-7.38202	-7.40527
2354	-7.40587	-7.42934
2355	-7.42971	-7.45341
2356	-7.45354	-7.47747
2357	-7.47736	-7.50147
2358	-7.50118	-7.52545
2359	-7.52502	-7.54944
2360	-7.54889	-7.57343
2361	-7.57280	-7.59745
2362	-7.59675	-7.62148
2363	-7.62073	-7.64554
2364	-7.64473	-7.66963
2365	-7.66875	-7.69374
2366	-7.69278	-7.71788
2367	-7.71682	-7.74205
2368	-7.74084	-7.76627
2369	-7.76484	-7.79058
2370	-7.78883	-7.81492
2371	-7.81279	-7.83923
2372	-7.83672	-7.86346
2373	-7.86062	-7.88750
2374	-7.88449	-7.91145
2375	-7.90834	-7.93538
2376	-7.93219	-7.95935
2377	-7.95603	-7.98347
2378	-7.97987	-8.00763
2379	-8.00374	-8.03180
2380	-8.02765	-8.05595
2381	-8.05161	-8.08000
2382	-8.07561	-8.10403
2383	-8.09966	-8.12805
2384	-8.12374	-8.15211
2385	-8.14787	-8.17622
2386	-8.17204	-8.20037
2387	-8.19620	-8.22455
2388	-8.22032	-8.24875
2389	-8.24433	-8.27299
2390	-8.26830	-8.29725
2391	-8.29229	-8.32150
2392	-8.31633	-8.34570
2393	-8.34054	-8.36982
2394	-8.36480	-8.39390
2395	-8.38904	-8.41795
2396	-8.41320	-8.44200
2397	-8.43715	-8.46607
2398	-8.46101	-8.49015
2399	-8.48485	-8.51422
2400	-8.50874	-8.53828
2401	-8.53279	-8.56229
2402	-8.55689	-8.58631
2403	-8.58102	-8.61036
2404	-8.60514	-8.63449
2405	-8.62920	-8.65877
2406	-8.65324	-8.68312
2407	-8.67728	-8.70747
2408	-8.70131	-8.73176
2409	-8.72533	-8.75591
2410	-8.74934	-8.78000
2411	-8.77339	-8.80405
2412	-8.79748	-8.82810
2413	-8.82169	-8.85219
2414	-8.84593	-8.87628
2415	-8.87016	-8.90037
2416	-8.89432	-8.92445
2417	-8.91832	-8.94850
2418	-8.94224	-8.97255
2419	-8.96613	-8.99661
2420	-8.99003	-9.02070
2421	-9.01388	-9.04471
2422	-9.03776	-9.06877
2423	-9.06176	-9.09296
2424	-9.08597	-9.11738
2425	-9.11040	-9.14202
2426	-9.13504	-9.16690
2427	-9.15989	-9.19198
2428	-9.18492	-9.21724
2429	-9.21028	-9.24280
2430	-9.23577	-9.26849
2431	-9.26116	-9.29410
2432	-9.28622	-9.31941
2433	-9.31066	-9.34418
2434	-9.33475	-9.36863
2435	-9.35863	-9.39289
2436	-9.38246	-9.41708
2437	-9.40645	-9.44141
2438	-9.43041	-9.46570
2439	-9.45436	-9.48994
2440	-9.47832	-9.51414
2441	-9.50231	-9.53833
2442	-9.52631	-9.56248
2443	-9.55032	-9.58659
2444	-9.57434	-9.61067
2445	-9.59837	-9.63469
2446	-9.62240	-9.65868
2447	-9.64644	-9.68268
2448	-9.67049	-9.70673
2449	-9.69456	-9.73091
2450	-9.71863	-9.75514
2451	-9.74267	-9.77937
2452	-9.76668	-9.80358
2453	-9.79060	-9.82769
2454	-9.81448	-9.85176
2455	-9.83835	-9.87582
2456	-9.86226	-9.89989
2457	-9.88626	-9.92400
2458	-9.91029	-9.94812
2459	-9.93433	-9.97224
2460	-9.95834	-9.99638
2461	-9.98229	-10.0205
2462	-10.0062	-10.0447
2463	-10.0301	-10.0688
2464	-10.0541	-10.0929
2465	-10.0780	-10.1170
2466	-10.1020	-10.1411
2467	-10.1260	-10.1651
2468	-10.1499	-10.1891
2469	-10.1738	-10.2132
2470	-10.1976	-10.2372
2471	-10.2214	-10.2613
2472	-10.2452	-10.2854
2473	-10.2691	-10.3095
2474	-10.2931	-10.3337
2475	-10.3170	-10.3579
2476	-10.3409	-10.3820
2477	-10.3649	-10.4060
2478	-10.3888	-10.4300
2479	-10.4128	-10.4540
2480	-10.4367	-10.4781
2481	-10.4605	-10.5022
2482	-10.4844	-10.5263
2483	-10.5082	-10.5504
2484	-10.5320	-10.5745
2485	-10.5557	-10.5985
2486	-10.5795	-10.6225
2487	-10.6033	-10.6465
2488	-10.6271	-10.6706
2489	-10.6510	-10.6947
2490	-10.6749	-10.7188
2491	-10.6989	-10.7430
2492	-10.7229	-10.7672
2493	-10.7469	-10.7913
2494	-10.7709	-10.8155
2495	-10.7949	-10.8398
2496	-10.8189	-10.8640
2497	-10.8429	-10.8883
2498	-10.8668	-10.9127
2499	-10.8908	-10.9370
2500	-10.9147	-10.9613
2501	-10.9386	-10.9854
2502	-10.9624	-11.0095
2503	-10.9863	-11.0335
2504	-11.0101	-11.0576
2505	-11.0339	-11.0818
2506	-11.0578	-11.1060
2507	-11.0816	-11.1302
2508	-11.1055	-11.1544
2509	-11.1294	-11.1785
2510	-11.1533	-11.2026
2511	-11.1773	-11.2266
2512	-11.2013	-11.2507
2513	-11.2254	-11.2749
2514	-11.2496	-11.2991
2515	-11.2738	-11.3233
2516	-11.2979	-11.3476
2517	-11.3218	-11.3719
2518	-11.3457	-11.3962
2519	-11.3696	-11.4205
2520	-11.3935	-11.4447
2521	-11.4178	-11.4689
2522	-11.4420	-11.4930
2523	-11.4663	-11.5170
2524	-11.4905	-11.5411
2525	-11.5144	-11.5652
2526	-11.5383	-11.5894
2527	-11.5621	-11.6135
2528	-11.5859	-11.6377
2529	-11.6099	-11.6617
2530	-11.6340	-11.6858
2531	-11.6581	-11.7099
2532	-11.6822	-11.7340
2533	-11.7063	-11.7584
2534	-11.7303	-11.7827
2535	-11.7543	-11.8071
2536	-11.7783	-11.8315
2537	-11.8023	-11.8557
2538	-11.8262	-11.8799
2539	-11.8501	-11.9040
2540	-11.8741	-11.9282
2541	-11.8983	-11.9523
2542	-11.9225	-11.9765
2543	-11.9468	-12.0006
2544	-11.9709	-12.0248
2545	-11.9949	-12.0489
2546	-12.0189	-12.0729
2547	-12.0428	-12.0970
2548	-12.0667	-12.1211
2549	-12.0905	-12.1451
2550	-12.1143	-12.1692
2551	-12.1383	-12.1934
2552	-12.1624	-12.2178
2553	-12.1868	-12.2425
2554	-12.2113	-12.2674
2555	-12.2361	-12.2925
2556	-12.2612	-12.3179
2557	-12.2866	-12.3436
2558	-12.3122	-12.3694
2559	-12.3377	-12.3952
2560	-12.3629	-12.4205
2561	-12.3875	-12.4452
2562	-12.4118	-12.4694
2563	-12.4359	-12.4933
2564	-12.4600	-12.5172
2565	-12.4843	-12.5413
2566	-12.5086	-12.5653
2567	-12.5329	-12.5893
2568	-12.5571	-12.6132
2569	-12.5814	-12.6372
2570	-12.6056	-12.6610
2571	-12.6299	-12.6848
2572	-12.6542	-12.7086
2573	-12.6785	-12.7323
2574	-12.7028	-12.7560
2575	-12.7271	-12.7797
2576	-12.7514	-12.8035
2577	-12.7757	-12.8274
2578	-12.8000	-12.8514
2579	-12.8243	-12.8754
2580	-12.8486	-12.8994
2581	-12.8728	-12.9233
2582	-12.8970	-12.9471
2583	-12.9213	-12.9709
2584	-12.9455	-12.9947
2585	-12.9698	-13.0185
2586	-12.9941	-13.0423
2587	-13.0183	-13.0661
2588	-13.0426	-13.0899
2589	-13.0668	-13.1138
2590	-13.0909	-13.1377
2591	-13.1151	-13.1616
2592	-13.1392	-13.1854
2593	-13.1635	-13.2092
2594	-13.1877	-13.2330
2595	-13.2120	-13.2568
2596	-13.2362	-13.2805
2597	-13.2604	-13.3043
2598	-13.2845	-13.3280
2599	-13.3086	-13.3518
2600	-13.3327	-13.3756
2601	-13.3569	-13.3994
2602	-13.3811	-13.4233
2603	-13.4053	-13.4472
2604	-13.4295	-13.4710
2605	-13.4537	-13.4948
2606	-13.4778	-13.5185
2607	-13.5020	-13.5423
2608	-13.5261	-13.5661
2609	-13.5503	-13.5899
2610	-13.5744	-13.6137
2611	-13.5986	-13.6376
2612	-13.6227	-13.6614
2613	-13.6468	-13.6852
2614	-13.6708	-13.7090
2615	-13.6949	-13.7328
2616	-13.7191	-13.7566
2617	-13.7432	-13.7804
2618	-13.7674	-13.8042
2619	-13.7916	-13.8280
2620	-13.8159	-13.8519
2621	-13.8401	-13.8757
2622	-13.8644	-13.8997
2623	-13.8886	-13.9236
2624	-13.9129	-13.9476
2625	-13.9371	-13.9717
2626	-13.9614	-13.9958
2627	-13.9856	-14.0199
2628	-14.0098	-14.0440
2629	-14.0338	-14.0678
2630	-14.0579	-14.0915
2631	-14.0819	-14.1151
2632	-14.1060	-14.1389
2633	-14.1301	-14.1627
2634	-14.1542	-14.1866
2635	-14.1783	-14.2106
2636	-14.2025	-14.2345
2637	-14.2267	-14.2583
2638	-14.2510	-14.2821
2639	-14.2752	-14.3058
2640	-14.2995	-14.3297
2641	-14.3239	-14.3536
2642	-14.3483	-14.3775
2643	-14.3728	-14.4015
2644	-14.3972	-14.4255
2645	-14.4214	-14.4495
2646	-14.4456	-14.4735
2647	-14.4698	-14.4975
2648	-14.4941	-14.5214
2649	-14.5186	-14.5453
2650	-14.5431	-14.5691
2651	-14.5676	-14.5929
2652	-14.5921	-14.6167
2653	-14.6163	-14.6406
2654	-14.6404	-14.6644
2655	-14.6645	-14.6883
2656	-14.6887	-14.7121
2657	-14.7130	-14.7359
2658	-14.7373	-14.7597
2659	-14.7617	-14.7836
2660	-14.7861	-14.8075
2661	-14.8104	-14.8315
2662	-14.8347	-14.8556
2663	-14.8590	-14.8796
2664	-14.8832	-14.9037
2665	-14.9075	-14.9276
2666	-14.9317	-14.9515
2667	-14.9560	-14.9754
2668	-14.9803	-14.9992
2669	-15.0047	-15.0230
2670	-15.0292	-15.0469
2671	-15.0536	-15.0707
2672	-15.0780	-15.0946
2673	-15.1023	-15.1184
2674	-15.1265	-15.1422
2675	-15.1507	-15.1660
2676	-15.1748	-15.1899
2677	-15.1989	-15.2136
2678	-15.2230	-15.2374
2679	-15.2472	-15.2613
2680	-15.2716	-15.2854
2681	-15.2963	-15.3098
2682	-15.3211	-15.3345
2683	-15.3462	-15.3594
2684	-15.3715	-15.3845
2685	-15.3972	-15.4098
2686	-15.4231	-15.4353
2687	-15.4489	-15.4607
2688	-15.4744	-15.4860
2689	-15.4992	-15.5107
2690	-15.5235	-15.5353
2691	-15.5477	-15.5597
2692	-15.5718	-15.5840
2693	-15.5961	-15.6084
2694	-15.6203	-15.6328
2695	-15.6446	-15.6571
2696	-15.6688	-15.6814
2697	-15.6931	-15.7057
2698	-15.7174	-15.7300
2699	-15.7417	-15.7542
2700	-15.7660	-15.7784
2701	-15.7903	-15.8025
2702	-15.8146	-15.8265
2703	-15.8389	-15.8506
2704	-15.8632	-15.8747
2705	-15.8876	-15.8990
2706	-15.9120	-15.9233
2707	-15.9363	-15.9476
2708	-15.9606	-15.9719
2709	-15.9848	-15.9961
2710	-16.0090	-16.0202
2711	-16.0332	-16.0444
2712	-16.0574	-16.0685
2713	-16.0817	-16.0927
2714	-16.1061	-16.1169
2715	-16.1304	-16.1412
2716	-16.1547	-16.1654
2717	-16.1789	-16.1896
2718	-16.2030	-16.2139
2719	-16.2271	-16.2382
2720	-16.2513	-16.2624
2721	-16.2756	-16.2865
2722	-16.3000	-16.3106
2723	-16.3243	-16.3347
2724	-16.3486	-16.3588
2725	-16.3728	-16.3829
2726	-16.3969	-16.4070
2727	-16.4210	-16.4311
2728	-16.4451	-16.4553
2729	-16.4694	-16.4795
2730	-16.4936	-16.5037
2731	-16.5179	-16.5279
2732	-16.5422	-16.5521
2733	-16.5664	-16.5762
2734	-16.5907	-16.6004
2735	-16.6149	-16.6245
2736	-16.6391	-16.6486
2737	-16.6633	-16.6728
2738	-16.6874	-16.6970
2739	-16.7115	-16.7212
2740	-16.7356	-16.7454
2741	-16.7598	-16.7695
2742	-16.7839	-16.7936
2743	-16.8080	-16.8177
2744	-16.8322	-16.8419
2745	-16.8564	-16.8661
2746	-16.8806	-16.8903
2747	-16.9049	-16.9145
2748	-16.9291	-16.9388
2749	-16.9534	-16.9630
2750	-16.9777	-16.9873
2751	-17.0020	-17.0115
2752	-17.0264	-17.0359
2753	-17.0506	-17.0603
2754	-17.0749	-17.0848
2755	-17.0992	-17.1092
2756	-17.1234	-17.1336
2757	-17.1476	-17.1578
2758	-17.1717	-17.1819
2759	-17.1958	-17.2060
2760	-17.2199	-17.2302
2761	-17.2441	-17.2544
2762	-17.2682	-17.2787
2763	-17.2923	-17.3030
2764	-17.3165	-17.3273
2765	-17.3408	-17.3515
2766	-17.3650	-17.3756
2767	-17.3893	-17.3997
2768	-17.4137	-17.4238
2769	-17.4381	-17.4481
2770	-17.4625	-17.4724
2771	-17.4870	-17.4968
2772	-17.5114	-17.5211
2773	-17.5356	-17.5455
2774	-17.5599	-17.5700
2775	-17.5841	-17.5943
2776	-17.6084	-17.6187
2777	-17.6329	-17.6429
2778	-17.6574	-17.6670
2779	-17.6819	-17.6912
2780	-17.7064	-17.7153
2781	-17.7306	-17.7395
2782	-17.7548	-17.7638
2783	-17.7790	-17.7880
2784	-17.8032	-17.8122
2785	-17.8275	-17.8364
2786	-17.8519	-17.8605
2787	-17.8763	-17.8847
2788	-17.9007	-17.9089
2789	-17.9250	-17.9333
2790	-17.9493	-17.9578
2791	-17.9736	-17.9822
2792	-17.9979	-18.0067
2793	-18.0222	-18.0310
2794	-18.0465	-18.0552
2795	-18.0708	-18.0794
2796	-18.0951	-18.1036
2797	-18.1196	-18.1279
2798	-18.1440	-18.1521
2799	-18.1685	-18.1763
2800	-18.1930	-18.2006
2801	-18.2173	-18.2248
2802	-18.2415	-18.2490
2803	-18.2658	-18.2732
2804	-18.2900	-18.2974
2805	-18.3140	-18.3215
2806	-18.3381	-18.3456
2807	-18.3623	-18.3698
2808	-18.3867	-18.3943
2809	-18.4114	-18.4191
2810	-18.4364	-18.4442
2811	-18.4615	-18.4694
2812	-18.4869	-18.4949
2813	-18.5128	-18.5208
2814	-18.5388	-18.5468
2815	-18.5646	-18.5727
2816	-18.5901	-18.5981
2817	-18.6147	-18.6228
2818	-18.6389	-18.6469
2819	-18.6629	-18.6708
2820	-18.6868	-18.6947
2821	-18.7109	-18.7188
2822	-18.7350	-18.7429
2823	-18.7591	-18.7669
2824	-18.7833	-18.7908
2825	-18.8074	-18.8147
2826	-18.8315	-18.8386
2827	-18.8556	-18.8624
2828	-18.8797	-18.8862
2829	-18.9039	-18.9099
2830	-18.9280	-18.9336
2831	-18.9521	-18.9574
2832	-18.9763	-18.9811
2833	-19.0004	-19.0050
2834	-19.0246	-19.0289
2835	-19.0487	-19.0529
2836	-19.0728	-19.0768
2837	-19.0969	-19.1006
2838	-19.1209	-19.1245
2839	-19.1449	-19.1483
2840	-19.1689	-19.1722
2841	-19.1931	-19.1960
2842	-19.2172	-19.2199
2843	-19.2413	-19.2438
2844	-19.2654	-19.2677
2845	-19.2894	-19.2916
2846	-19.3133	-19.3155
2847	-19.3373	-19.3394
2848	-19.3613	-19.3632
2849	-19.3854	-19.3870
2850	-19.4095	-19.4108
2851	-19.4337	-19.4346
2852	-19.4578	-19.4583
2853	-19.4818	-19.4821
2854	-19.5057	-19.5058
2855	-19.5296	-19.5295
2856	-19.5536	-19.5532
2857	-19.5776	-19.5771
2858	-19.6016	-19.6010
2859	-19.6257	-19.6250
2860	-19.6498	-19.6489
2861	-19.6739	-19.6726
2862	-19.6980	-19.6964
2863	-19.7221	-19.7201
2864	-19.7461	-19.7438
2865	-19.7701	-19.7677
2866	-19.7940	-19.7916
2867	-19.8179	-19.8155
2868	-19.8418	-19.8394
2869	-19.8657	-19.8632
2870	-19.8897	-19.8869
2871	-19.9136	-19.9106
2872	-19.9376	-19.9344
2873	-19.9616	-19.9582
2874	-19.9856	-19.9821
2875	-20.0097	-20.0059
2876	-20.0338	-20.0299
2877	-20.0579	-20.0537
2878	-20.0820	-20.0777
2879	-20.1061	-20.1016
2880	-20.1302	-20.1256
2881	-20.1543	-20.1497
2882	-20.1783	-20.1738
2883	-20.2024	-20.1979
2884	-20.2264	-20.2219
2885	-20.2504	-20.2457
2886	-20.2743	-20.2694
2887	-20.2983	-20.2931
2888	-20.3222	-20.3168
2889	-20.3462	-20.3407
2890	-20.3701	-20.3647
2891	-20.3941	-20.3886
2892	-20.4181	-20.4125
2893	-20.4422	-20.4364
2894	-20.4662	-20.4602
2895	-20.4903	-20.4841
2896	-20.5145	-20.5079
2897	-20.5387	-20.5318
2898	-20.5629	-20.5557
2899	-20.5871	-20.5797
2900	-20.6114	-20.6038
2901	-20.6356	-20.6279
2902	-20.6599	-20.6522
2903	-20.6841	-20.6765
2904	-20.7084	-20.7006
2905	-20.7327	-20.7246
2906	-20.7571	-20.7484
2907	-20.7814	-20.7722
2908	-20.8056	-20.7960
2909	-20.8296	-20.8198
2910	-20.8536	-20.8435
2911	-20.8775	-20.8673
2912	-20.9015	-20.8911
2913	-20.9257	-20.9149
2914	-20.9499	-20.9388
2915	-20.9742	-20.9627
2916	-20.9984	-20.9867
2917	-21.0225	-21.0107
2918	-21.0467	-21.0348
2919	-21.0707	-21.0588
2920	-21.0948	-21.0828
2921	-21.1188	-21.1067
2922	-21.1428	-21.1305
2923	-21.1669	-21.1544
2924	-21.1910	-21.1782
2925	-21.2153	-21.2021
2926	-21.2396	-21.2261
2927	-21.2639	-21.2500
2928	-21.2882	-21.2739
2929	-21.3123	-21.2977
2930	-21.3364	-21.3215
2931	-21.3604	-21.3454
2932	-21.3844	-21.3692
2933	-21.4084	-21.3930
2934	-21.4324	-21.4168
2935	-21.4565	-21.4407
2936	-21.4808	-21.4649
2937	-21.5053	-21.4893
2938	-21.5300	-21.5139
2939	-21.5549	-21.5387
2940	-21.5800	-21.5638
2941	-21.6055	-21.5892
2942	-21.6312	-21.6148
2943	-21.6569	-21.6403
2944	-21.6823	-21.6656
2945	-21.7072	-21.6903
2946	-21.7318	-21.7148
2947	-21.7562	-21.7390
2948	-21.7806	-21.7632
2949	-21.8051	-21.7875
2950	-21.8296	-21.8118
2951	-21.8540	-21.8361
2952	-21.8785	-21.8603
2953	-21.9030	-21.8845
2954	-21.9274	-21.9087
2955	-21.9519	-21.9328
2956	-21.9764	-21.9569
2957	-22.0010	-21.9809
2958	-22.0255	-22.0049
2959	-22.0501	-22.0289
2960	-22.0747	-22.0529
2961	-22.0993	-22.0771
2962	-22.1238	-22.1013
2963	-22.1483	-22.1255
2964	-22.1728	-22.1497
2965	-22.1972	-22.1738
2966	-22.2217	-22.1979
2967	-22.2461	-22.2220
2968	-22.2705	-22.2461
2969	-22.2950	-22.2702
2970	-22.3195	-22.2943
2971	-22.3440	-22.3185
2972	-22.3685	-22.3426
2973	-22.3930	-22.3667
2974	-22.4174	-22.3909
2975	-22.4418	-22.4150
2976	-22.4663	-22.4391
2977	-22.4908	-22.4632
2978	-22.5153	-22.4872
2979	-22.5398	-22.5113
2980	-22.5643	-22.5353
2981	-22.5887	-22.5593
2982	-22.6130	-22.5833
2983	-22.6373	-22.6073
2984	-22.6617	-22.6314
2985	-22.6862	-22.6555
2986	-22.7107	-22.6796
2987	-22.7352	-22.7038
2988	-22.7597	-22.7279
2989	-22.7842	-22.7519
2990	-22.8086	-22.7760
2991	-22.8331	-22.8000
2992	-22.8575	-22.8240
2993	-22.8819	-22.8481
2994	-22.9062	-22.8722
2995	-22.9306	-22.8963
2996	-22.9549	-22.9204
2997	-22.9792	-22.9444
2998	-23.0035	-22.9684
2999	-23.0278	-22.9924
3000	-23.0521	-23.0165
3001	-23.0765	-23.0406
3002	-23.1009	-23.0648
3003	-23.1254	-23.0890
3004	-23.1499	-23.1132
3005	-23.1744	-23.1373
3006	-23.1988	-23.1615
3007	-23.2233	-23.1857
3008	-23.2478	-23.2099
3009	-23.2723	-23.2343
3010	-23.2968	-23.2587
3011	-23.3213	-23.2831
3012	-23.3457	-23.3074
3013	-23.3701	-23.3315
3014	-23.3944	-23.3555
3015	-23.4188	-23.3794
3016	-23.4431	-23.4034
3017	-23.4675	-23.4275
3018	-23.4918	-23.4517
3019	-23.5162	-23.4759
3020	-23.5406	-23.5001
3021	-23.5650	-23.5242
3022	-23.5894	-23.5482
3023	-23.6139	-23.5723
3024	-23.6384	-23.5964
3025	-23.6630	-23.6206
3026	-23.6877	-23.6448
3027	-23.7124	-23.6691
3028	-23.7370	-23.6934
3029	-23.7615	-23.7177
3030	-23.7860	-23.7420
3031	-23.8105	-23.7663
3032	-23.8350	-23.7905
3033	-23.8597	-23.8146
3034	-23.8844	-23.8387
3035	-23.9091	-23.8627
3036	-23.9338	-23.8868
3037	-23.9583	-23.9109
3038	-23.9828	-23.9351
3039	-24.0073	-23.9593
3040	-24.0317	-23.9834
3041	-24.0562	-24.0075
3042	-24.0807	-24.0315
3043	-24.1052	-24.0556
3044	-24.1297	-24.0798
3045	-24.1542	-24.1041
3046	-24.1788	-24.1284
3047	-24.2033	-24.1528
3048	-24.2279	-24.1771
3049	-24.2524	-24.2013
3050	-24.2769	-24.2256
3051	-24.3014	-24.2498
3052	-24.3260	-24.2739
3053	-24.3507	-24.2980
3054	-24.3754	-24.3221
3055	-24.4001	-24.3462
3056	-24.4247	-24.3703
3057	-24.4492	-24.3944
3058	-24.4736	-24.4185
3059	-24.4980	-24.4427
3060	-24.5224	-24.4668
3061	-24.5467	-24.4909
3062	-24.5711	-24.5149
3063	-24.5955	-24.5392
3064	-24.6202	-24.5636
3065	-24.6451	-24.5882
3066	-24.6702	-24.6131
3067	-24.6955	-24.6382
3068	-24.7210	-24.6635
3069	-24.7470	-24.6892
3070	-24.7732	-24.7151
3071	-24.7992	-24.7409
3072	-24.8248	-24.7664
3073	-24.8496	-24.7912
3074	-24.8739	-24.8156
3075	-24.8980	-24.8397
3076	-24.9220	-24.8638
3077	-24.9462	-24.8881
3078	-24.9705	-24.9123
3079	-24.9947	-24.9364
3080	-25.0189	-24.9606
3081	-25.0431	-24.9848
3082	-25.0674	-25.0090
3083	-25.0916	-25.0331
3084	-25.1159	-25.0572
3085	-25.1402	-25.0812
3086	-25.1645	-25.1051
3087	-25.1888	-25.1290
3088	-25.2131	-25.1530
3089	-25.2374	-25.1772
3090	-25.2617	-25.2014
3091	-25.2860	-25.2256
3092	-25.3102	-25.2498
3093	-25.3344	-25.2738
3094	-25.3585	-25.2978
3095	-25.3826	-25.3218
3096	-25.4068	-25.3458
3097	-25.4310	-25.3699
3098	-25.4553	-25.3940
3099	-25.4796	-25.4182
3100	-25.5038	-25.4423
3101	-25.5279	-25.4665
3102	-25.5520	-25.4906
3103	-25.5762	-25.5147
3104	-25.6003	-25.5388
3105	-25.6245	-25.5628
3106	-25.6488	-25.5868
3107	-25.6731	-25.6107
3108	-25.6973	-25.6347
3109	-25.7214	-25.6587
