472,553125.000,-97.20215271239496, , , , , 
473,554296.875,-100, , , , , 
474,555468.750,-100, , , , , 
475,556640.625,-100, , , , , 
476,557812.500,-100, , , , , 
477,558984.375,-100, , , , , 
478,560156.250,-100, , , , , 
479,561328.125,-100, , , , , 
480,562500.000,-100, , , , , 
481,563671.875,-100, , , , , 
482,564843.750,-100, , , , , 
483,566015.625,-100, , , , , 
484,567187.500,-100, , , , , 
485,568359.375,-100, , , , , 
486,569531.250,-100, , , , , 
487,570703.125,-100, , , , , 
488,571875.000,-100, , , , , 
489,573046.875,-100, , , , , 
490,574218.750,-100, , , , , 
491,575390.625,-100, , , , , 
492,576562.500,-100,42,492,491,493,576562.50
493,577734.375,-100, , , , , 
494,578906.250,-100, , , , , 
495,580078.125,-100, , , , , 
496,581250.000,-100, , , , , 
497,582421.875,-100, , , , , 
498,583593.750,-100, , , , , 
499,584765.625,-100, , , , , 
500,585937.500,-100, , , , , 
501,587109.375,-100, , , , , 
502,588281.250,-100, , , , , 
503,589453.125,-100, , , , , 
504,590625.000,-100, , , , , 
505,591796.875,-100, , , , , 
506,592968.750,-100, , , , , 
507,594140.625,-100, , , , , 
508,595312.500,-100, , , , , 
509,596484.375,-98.31299106004755, , , , , 
510,597656.250,-94.49959055531997, , , , , 
511,598828.125,-71.65982337235417, , , , , 
512,600000.000,-0.00019253209306927885, , , , , 
513,601171.875,-71.65982337235417, , , , , 
514,602343.750,-94.49959055531997, , , , , 
515,603515.625,-98.31299106004755, , , , , 
516,604687.500,-100, , , , , 
517,605859.375,-100, , , , , 
518,607031.250,-100, , , , , 
519,608203.125,-100, , , , , 
520,609375.000,-100,43,520,519,521,609375.00
521,610546.875,-100, , , , , 
522,611718.750,-100, , , , , 
523,612890.625,-100, , , , , 
524,614062.500,-100, , , , , 
525,615234.375,-100, , , , , 
526,616406.250,-100, , , , , 
527,617578.125,-100, , , , , 
528,618750.000,-100, , , , , 
529,619921.875,-100, , , , , 
530,621093.750,-100, , , , , 
531,622265.625,-100, , , , , 
532,623437.500,-100, , , , , 
533,624609.375,-100, , , , , 
534,625781.250,-100, , , , , 
535,626953.125,-100, , , , , 
536,628125.000,-100, , , , , 
537,629296.875,-100, , , , , 
538,630468.750,-100, , , , , 
539,631640.625,-100, , , , , 
540,632812.500,-100, , , , , 
541,633984.375,-100, , , , , 
542,635156.250,-100, , , , , 
543,636328.125,-100, , , , , 
544,637500.000,-100, , , , , 
545,638671.875,-100, , , , , 
546,639843.750,-100, , , , , 
547,641015.625,-100, , , , , 
548,642187.500,-100, , , , , 
549,643359.375,-100, , , , , 
550,644531.250,-100, , , , , 
551,645703.125,-100,44,551,550,552,645703.12
552,646875.000,-97.20215271239496, , , , , 
553,648046.875,-92.63249703856543, , , , , 
554,649218.750,-13.74763456177422, , , , , 
555,650390.625,-0.4685548536563604, , , , , 
556,651562.500,-89.54148965923986, , , , , 
557,652734.375,-95.94614589180082, , , , , 
558,653906.250,-99.31011168235773, , , , , 
559,655078.125,-100, , , , , 
560,656250.000,-100, , , , , 
561,657421.875,-100, , , , , 
562,658593.750,-100, , , , , 
563,659765.625,-100, , , , , 
564,660937.500,-100, , , , , 
565,662109.375,-100, , , , , 
566,663281.250,-100, , , , , 
567,664453.125,-100, , , , , 
568,665625.000,-100, , , , , 
569,666796.875,-100, , , , , 
570,667968.750,-100, , , , , 
571,669140.625,-100, , , , , 
572,670312.500,-100, , , , , 
573,671484.375,-100, , , , , 
574,672656.250,-100, , , , , 
575,673828.125,-100, , , , , 
576,675000.000,-100, , , , , 
577,676171.875,-100, , , , , 
578,677343.750,-100, , , , , 
579,678515.625,-100, , , , , 
580,679687.500,-100, , , , , 
581,680859.375,-100, , , , , 
582,682031.250,-100,45,582,581,583,682031.25
583,683203.125,-100, , , , , 
584,684375.000,-100, , , , , 
585,685546.875,-100, , , , , 
586,686718.750,-100, , , , , 
587,687890.625,-100, , , , , 
588,689062.500,-100, , , , , 
589,690234.375,-100, , , , , 
590,691406.250,-100, , , , , 
591,692578.125,-100, , , , , 
592,693750.000,-100, , , , , 
593,694921.875,-100, , , , , 
594,696093.750,-99.31011168235773, , , , , 
595,697265.625,-95.94614589180082, , , , , 
596,698437.500,-89.54148965923986, , , , , 
597,699609.375,-0.4685548536563604, , , , , 
598,700781.250,-13.74763456177422, , , , , 
599,701953.125,-92.63249703856543, , , , , 
600,703125.000,-97.20215271239496, , , , , 
601,704296.875,-100, , , , , 
602,705468.750,-100, , , , , 
603,706640.625,-100, , , , , 
604,707812.500,-100, , , , , 
605,708984.375,-100, , , , , 
606,710156.250,-100, , , , , 
607,711328.125,-100, , , , , 
608,712500.000,-100, , , , , 
609,713671.875,-100, , , , , 
610,714843.750,-100, , , , , 
611,716015.625,-100, , , , , 
612,717187.500,-100, , , , , 
