#Start Time, End Time, Color, Charging
2015-03-01T09:58:29.0190, 2015-03-01T10:05:10.9590,0xFF0000, Charging, -2.33082
2015-03-02T07:11:14.0100, 2015-03-02T07:19:10.9500,0xFF0000, Charging, -1.85779
2015-03-02T07:24:09.0140, 2015-03-02T07:47:25.9600,0xFF0000, Charging, -0.499733
2015-03-02T08:07:39.0290, 2015-03-02T08:07:40.9660,0xFF0000, Charging, -2.80766
2015-03-07T05:03:29.0070, 2015-03-07T05:04:45.9440,0xFF0000, Charging, -3.30358
2015-03-07T05:33:24.0160, 2015-03-07T05:41:20.9560,0xFF0000, Charging, -3.25399
2015-03-07T14:31:24.0060, 2015-03-07T14:34:50.9450,0xFF0000, Charging, -3.36843
2015-03-07T23:31:54.0590, 2015-03-07T23:32:25.9960,0xFF0000, Charging, -4.39078
2015-03-09T02:31:24.0260, 2015-03-09T02:31:25.9630,0xFF0000, Charging, -14.7898
2015-03-17T08:54:04.0180, 2015-03-17T08:56:35.9550,0xFF0000, Charging, -24.8112
2015-03-17T08:59:49.0180, 2015-03-17T09:01:25.9560,0xFF0000, Charging, -184.459
2015-03-17T09:04:44.0180, 2015-03-17T09:18:40.9570,0xFF0000, Charging, -10.6165
2015-03-17T09:34:44.0210, 2015-03-17T09:37:10.9580,0xFF0000, Charging, -12.4781
2015-03-17T17:50:59.0330, 2015-03-17T17:56:10.9710,0xFF0000, Charging, -1.47631
2015-03-17T18:41:09.0370, 2015-03-17T18:53:15.9750,0xFF0000, Charging, -37.2854
2015-03-17T23:09:04.0380, 2015-03-17T23:13:35.9750,0xFF0000, Charging, -8.80446
2015-03-17T23:38:59.0390, 2015-03-17T23:39:55.9760,0xFF0000, Charging, -2.72374
2015-03-18T02:12:19.0460, 2015-03-18T02:21:30.9840,0xFF0000, Charging, -2.54444
2015-03-18T02:57:44.0490, 2015-03-18T02:58:20.9870,0xFF0000, Charging, -6.83604
2015-03-18T03:20:14.0510, 2015-03-18T03:24:10.9890,0xFF0000, Charging, -41.9928
2015-03-18T11:59:14.0600, 2015-03-18T11:59:15.9980,0xFF0000, Charging, -6.29435
2015-03-18T21:01:09.0110, 2015-03-18T21:01:10.9480,0xFF0000, Charging, -12.9473
2015-03-19T06:02:54.0180, 2015-03-19T06:02:55.9560,0xFF0000, Charging, -19.0814
2015-03-19T06:44:44.0210, 2015-03-19T06:45:40.9580,0xFF0000, Charging, -66.2699
2015-03-19T15:03:59.0250, 2015-03-19T15:04:05.9620,0xFF0000, Charging, -3.08614
